,source,word,freq_lcnl,aoa_mean,aoa_sd,tasa_1,tasa_2,tasa_3
704,3k,broil,,8.65,2.83,,,
791,3k,bunt,,8.66217,3.96,,,
232,3k,bay,3,8.67,2.52,5,26,30
2188,3k,fern,,8.67,3.54,0,2,7
739,lcnl,brunch,1,8.68,3.22,,,
2338,3k,flex,,8.68,3.45,,,
2355,3k,flirt,,8.68,3.16,,,
76,unl,armed,,8.72,3.61,0,1,3
1992,3k,dusk,1,8.74,1.82,1,3,6
2081,unl,ex,,8.74,3.9,,,
2248,3k,fir,2,8.75,2.38,7,3,2
474,lcnl,blurt,,8.76,2.17,,,
247,3k,beam,3,8.78,2.9,8,8,11
1471,lcnl,crimp,,8.78,2.84,,,
1831,3k,doubt,2,8.79,3.26,2,15,22
465,3k,bluff,,8.82,2.6,0,1,3
5,3k,ace,,8.83,3.65,0,0,1
1226,3k,clothe,1,8.83,2.73,0,0,0
205,3k,bash,4,8.84,2.69,,,
1854,3k,drag,2,8.84,5.4,6,6,13
861,lcnl,calve,,8.843339,4.27,,,
27,lcnl,aids,2,8.89,2.51,0,0,0
1216,lcnl,clone,,8.89,3.32,,,
1896,3k,drift,2,8.89,3.48,0,6,4
549,3k,bore,4,8.907281,4.64,0,2,4
2236,lcnl,finch,2,8.907281,2.66,,,
2285,3k,flair,,8.907281,3.12,,,
1499,lcnl,crotch,,8.94,3.67,,,
470,3k,blur,,8.95,3.34,1,3,3
1140,3k,clash,,8.95,2.61,0,0,0
1739,3k,dine,1,8.95,4.02,1,1,1
2348,3k,fling,,8.95,4.05,0,0,0
373,lcnl,blah,4,8.98188,4.65,,,
1302,3k,colt,2,8.98188,2.56,1,24,19
201,3k,bas,,9,1.41,,,
567,3k,bound,1,9,3.09,0,7,11
601,3k,braille,,9,1.63,1,4,4
657,3k,breed,,9,3.45,0,0,0
724,3k,broth,3,9,3.73,0,0,0
1103,3k,churn,3,9,4.02,3,3,1
1163,3k,cleat,,9,2.69,,,
1512,unl,crud,,9,2.96,,,
1738,3k,din,,9,3.63,0,0,1
2213,3k,fierce,4,9.04,3.07,0,13,15
621,3k,brass,5,9.05,3.54,1,8,9
1115,3k,claim,,9.05,3.29,1,5,8
1352,3k,cork,7,9.05,3.24,0,4,4
102,lcnl,awe,,9.06,3.87,0,2,3
664,3k,brew,2,9.06,2.08,,,
2059,3k,elm,,9.06,4.35,1,1,3
1315,lcnl,conk,,9.07,3.71,,,
1432,3k,craze,1,9.1,2.36,,,
1265,3k,coarse,,9.11,2.68,1,0,1
1331,lcnl,coon,,9.11,4.13,,,
1473,lcnl,cringe,,9.11,3.22,,,
1865,3k,drape,,9.11,3.39,,,
2023,3k,ease,,9.11,2.49,0,1,5
1424,3k,crave,,9.17,3.31,,,
1444,3k,creed,,9.17,4.19,0,0,0
1219,lcnl,clop,,9.19,3.69,,,
629,3k,brawl,,9.2,2.59,,,
508,3k,bold,3,9.21,2.68,2,5,6
1978,lcnl,dunce,1,9.21,2.99,,,
2438,3k,fond,11,9.21,2.42,9,7,12
863,3k,cam,1,9.226991,2.85,8,8,4
815,3k,bust,2,9.23,4.13,0,1,1
1093,3k,chum,1,9.24,2.51,6,2,1
753,3k,budge,2,9.25,3.24,0,2,3
929,3k,cease,1,9.26,2.51,0,0,1
1943,3k,drunk,2,9.26,3.31,6,9,7
185,3k,barge,1,9.28,3.37,5,6,2
453,lcnl,blotch,,9.28,4.13,,,
2079,3k,ewe,,9.31,4.29,0,0,1
804,3k,burr,,9.33,4.1,0,1,0
1515,3k,cruise,,9.33,2.61,0,0,0
971,3k,char,,9.344218,2.45,,,
1790,3k,dole,,9.35,3.67,,,
1889,lcnl,drench,,9.35,2.72,,,
499,3k,bog,1,9.37,3,5,0,0
1090,lcnl,chug,7,9.37,3.7,,,
1112,unl,clack,27,9.38,3.54,,,
1212,3k,clog,,9.39,3.33,,,
66,3k,arc,,9.418817,3.52,0,0,2
1809,3k,doom,,9.42,3.22,0,0,0
1194,lcnl,clink,,9.44,4.44,,,
1340,3k,cope,,9.44,3.03,0,0,1
1814,3k,dope,2,9.44,3.33,2,7,5
1879,3k,dread,1,9.44,2.73,0,1,5
1962,3k,duel,,9.45,2.67,,,
406,3k,bleep,,9.47,2.27,,,
1021,3k,chic,,9.53,3.41,,,
1127,3k,clang,19,9.53,3.74,12,5,4
1561,3k,cure,3,9.58,3.92,1,4,6
164,lcnl,bane,,9.6,2.92,,,
2350,3k,flint,,9.6213,3.42,0,0,6
1382,3k,cove,,9.63,2.5,1,2,3
1311,lcnl,con,,9.64,3.17,21,7,3
1979,3k,dune,3,9.65,2.6,5,8,1
1289,3k,coil,1,9.67,3.6,0,1,2
2151,unl,fax,,9.68,3.31,,,
114,lcnl,aye,3,9.685242,3.78,2,7,8
28,3k,ail,,9.71,2.37,,,
1073,3k,chord,,9.71,4.84,,,
1674,3k,deed,1,9.72,3.86,2,3,4
1699,3k,depth,,9.72,3.32,0,3,4
2097,lcnl,fag,,9.72,3.01,,,
667,3k,bribe,,9.74,2.68,,,
2314,unl,flawed,,9.74,2.79,,,
1747,3k,dint,,9.75,3.59,,,
2313,3k,flaw,,9.78,1.96,0,0,0
2458,3k,forge,,9.8,1.74,0,1,1
464,lcnl,blues,,9.81,3.16,1,1,3
727,3k,brow,,9.82,3.64,0,1,4
481,3k,boar,2,9.83,3.82,0,1,3
323,3k,bid,3,9.84,3.3,0,1,2
2303,3k,flare,,9.84,2.75,2,4,2
177,lcnl,barb,,9.877068,3.62,,,
2190,unl,fest,,9.88,2.75,,,
69,unl,arched,,9.89,4.57,0,0,1
733,unl,browse,,9.89,2.97,,,
1172,3k,clench,,9.89,3.7,,,
1482,lcnl,crock,,9.89,2.3,,,
1819,3k,dorm,,9.89,3.21,,,
2119,unl,famed,,9.89,1.91,0,0,0
46,lcnl,alms,,9.91,3.99,,,
363,lcnl,biz,,9.93,3.05,,,
611,3k,bran,,9.95,3.3,2,1,3
2423,3k,foe,,9.95,2.8,0,0,0
178,unl,barbed,1,10,3.5,0,0,0
709,3k,bronze,,10,3.06,0,0,2
710,unl,bronzed,,10,3.77,,,
932,3k,cell,,10,2.29,4,8,27
968,3k,chap,1,10,2.13,1,1,1
1359,3k,corpse,,10,2.92,0,1,2
1649,lcnl,daze,,10,2.52,,,
1759,3k,disc,,10,4.14,0,0,0
632,3k,brawn,,10.06,2.33,,,
2381,unl,flounce,,10.07,5.21,,,
1822,3k,dose,1,10.1,3.61,0,1,1
2402,3k,fluke,,10.1,2.63,,,
161,3k,ban,,10.11,3.56,0,0,0
357,3k,bitch,,10.11,2.19,0,1,1
1911,3k,drone,,10.11,3.09,0,1,1
1917,3k,droop,1,10.12,3.84,1,0,0
42,3k,ale,2,10.16,4.31,0,2,1
135,3k,bail,,10.16,5.04,0,0,1
427,3k,bliss,1,10.16,2.29,,,
410,3k,blend,,10.17,3.6,0,0,0
696,3k,brisk,,10.17,2.87,2,3,4
1114,3k,clad,,10.17,3.15,0,0,0
1559,3k,curd,,10.17,3.42,,,
1637,lcnl,daub,,10.17,2.72,,,
2186,lcnl,fend,,10.18,2.1,,,
979,lcnl,charred,,10.2,4.35,0,0,0
1696,3k,dense,,10.2,2.33,0,0,3
2329,unl,fleece,2,10.2,3.81,0,0,1
517,3k,bond,,10.207435,4.16,1,0,0
770,3k,bulk,,10.21,2.8,0,0,1
389,lcnl,blare,,10.22,2.26,,,
344,3k,bind,,10.24,2.95,0,0,0
1257,3k,clutch,2,10.24,2.43,1,1,1
944,lcnl,chaff,,10.25,4.06,,,
2093,3k,fad,,10.25,2.97,0,3,1
158,lcnl,balm,,10.28,5.27,,,
1676,3k,deem,,10.28,2.02,,,
2138,3k,fate,1,10.3,2.83,0,1,2
1405,3k,cram,,10.32,3.35,,,
2368,3k,flog,,10.32,3.23,,,
1039,unl,chine,,10.33,3.5,,,
1705,unl,deuce,,10.33,3.5,,,
2195,3k,feud,,10.33,2.77,0,0,0
1601,3k,dale,,10.335319,3.82,1,4,3
1457,3k,crest,,10.35,3.17,0,0,4
289,3k,belle,,10.36729,3.84,0,2,1
2211,3k,fiend,,10.39,2.81,0,0,0
429,3k,blitz,,10.4,3.2,0,0,2
1439,unl,creamed,,10.4,3.44,,,
103,unl,awed,1,10.41,3.14,0,0,0
546,3k,booze,,10.42,2.93,,,
703,lcnl,brogue,,10.44,3.91,,,
1668,3k,debt,,10.44,3.91,0,1,3
694,3k,brink,,10.47,3.94,0,0,0
714,3k,brood,,10.47,4.09,0,0,1
1041,lcnl,chink,,10.47,3.83,,,
700,3k,broad,3,10.5,3.63,4,11,24
1312,unl,conch,,10.5,3.94,,,
559,lcnl,botch,,10.53,3.39,,,
1210,3k,clod,,10.59,3.5,,,
2015,3k,earl,,10.59,3,0,8,8
2312,lcnl,flaunt,,10.59,3.3,,,
1086,lcnl,chub,,10.6,4.85,,,
2357,lcnl,flit,,10.6,2.63,,,
229,lcnl,bawl,,10.62,3.63,,,
2106,unl,faire,,10.62,3.07,,,
636,lcnl,braze,,10.623058,2.55,,,
1548,3k,cult,,10.63,3.27,0,0,0
1935,unl,drudge,,10.65,3.92,,,
687,3k,brim,,10.68,3.02,0,0,1
1531,3k,crypt,,10.68,2.77,,,
90,lcnl,asp,,10.69,3.16,,,
1057,unl,chock,,10.69,4.37,,,
1486,3k,crone,,10.69,3.12,,,
712,3k,brooch,,10.71,2.73,,,
698,3k,broach,,10.72,2.95,,,
1108,3k,cinch,,10.72,4.17,,,
1955,3k,duct,,10.74,2.86,0,0,0
2333,3k,fleet,,10.74,2.45,1,1,3
106,lcnl,awl,1,10.75,4.16,,,
2001,3k,dwell,6,10.78,3.61,1,0,0
2308,3k,flask,,10.78,3.86,0,0,1
1356,unl,corned,,10.79,4.61,,,
2153,3k,faze,,10.81,3.85,,,
349,3k,birch,,10.836198,4.29,0,2,5
744,3k,brute,,10.85,3.27,1,4,3
1538,3k,cud,,10.85,3.76,,,
108,3k,awn,,10.86,4.18,,,
1236,3k,clove,,10.88,3,,,
1122,3k,clamp,,10.89,4.43,,,
1453,3k,crepe,,10.89,4.42,,,
1540,3k,cue,,10.89,4.09,0,0,1
1718,3k,dick,1,10.89,2.99,26,39,35
495,lcnl,bode,,10.93,3.56,,,
2397,lcnl,flue,,10.93,3.81,,,
400,3k,bleak,1,10.94,3.33,0,0,1
1190,3k,clinch,,10.94,4.32,,,
207,lcnl,bask,1,10.95,2.41,,,
1095,3k,chump,,10.95,4.42,,,
215,lcnl,baste,,11,3.67,,,
1847,unl,dowse,,11,2.47,,,
468,3k,blunt,,11.05,2.7,0,0,0
1126,3k,clan,,11.05,2.17,0,0,1
1224,3k,clot,,11.05,3.66,0,0,0
1981,3k,dung,,11.05,5.41,0,0,0
1949,lcnl,dub,1,11.06,3.67,,,
1055,3k,chive,,11.070652,5.01,,,
1513,3k,crude,1,11.11,3.29,0,0,1
1851,3k,drab,,11.11,3.02,0,0,0
2031,3k,ebb,,11.12,3.69,0,0,0
1682,3k,deft,1,11.13,4.34,,,
1872,3k,drawl,,11.17,3.07,,,
2252,3k,firm,2,11.17,3.67,3,8,18
308,3k,berth,,11.2,3.47,,,
327,lcnl,bier,,11.22,4.38,,,
1795,lcnl,dolt,,11.23,4.51,,,
1414,3k,crank,1,11.25,3.58,2,0,1
2161,3k,feat,,11.26,4.04,0,0,1
2214,3k,fife,1,11.283792,3.97,6,2,3
425,lcnl,blip,,11.31,4.63,,,
1277,3k,cock,33,11.32,3.45,0,1,1
818,lcnl,butch,,11.32642,4.16,73,10,1
1284,lcnl,cog,,11.33,3.65,,,
2277,unl,flab,,11.33,3.03,,,
641,3k,breadth,,11.38,4.69,0,0,0
2322,3k,fleck,1,11.41,4.5,,,
892,lcnl,carp,1,11.42,4.9,,,
1597,unl,dag,,11.43,7,,,
1054,unl,chit,,11.45,3.86,,,
2305,lcnl,flares,,11.45,3.32,1,1,0
620,3k,brash,,11.47,2.99,,,
1271,3k,coax,,11.47,2.44,1,0,0
1827,lcnl,dote,,11.47,3.81,,,
1280,3k,cod,1,11.5,4.14,1,1,1
1690,lcnl,delve,1,11.5,3.41,,,
1931,unl,drowse,,11.5,3.78,,,
2439,3k,font,,11.5,4.9,,,
1401,3k,crag,,11.54,2.93,,,
431,3k,bloat,,11.56,4.49,,,
471,lcnl,blurb,,11.56,3.65,,,
1358,3k,corps,,11.56,2.5,0,0,1
1683,lcnl,deign,,11.58,3.68,,,
786,lcnl,bung,,11.6,3.72,,,
1752,3k,dire,,11.63,2.67,,,
1456,lcnl,cress,,11.64,3.88,,,
1801,lcnl,don,3,11.64613,4.08,211,48,16
335,3k,bile,,11.67,2.93,0,0,0
1391,3k,coy,,11.67,2.89,,,
2394,lcnl,flub,,11.67,3.18,,,
941,3k,chafe,,11.68,2.75,,,
268,3k,beech,1,11.69,3.14,0,0,1
1583,3k,czar,,11.71,3,0,0,0
2449,lcnl,fop,,11.71,3.5,,,
637,3k,breach,,11.72,2.89,0,0,0
416,3k,blight,,11.73,2.89,0,0,0
328,lcnl,biff,,11.7357,5.78,,,
756,3k,buff,,11.74,5.14,0,0,0
175,unl,bap,,11.75,3.39,,,
262,3k,beck,,11.7527,3.72,,,
47,lcnl,alp,,11.77,3.83,,,
562,3k,bough,3,11.79,4.73,0,1,2
655,lcnl,breech,,11.79,3.39,0,0,0
1604,3k,dame,9,11.79,2.82,0,2,3
1581,3k,cyst,,11.81,2.59,,,
1988,lcnl,dupe,,11.81,2.07,,,
571,3k,bout,6,11.83,2.83,1,2,1
1169,3k,cleft,,11.83,2.64,0,0,0
1885,unl,drear,,11.92,2.75,,,
896,unl,carte,,11.93,3.22,,,
796,3k,burl,,11.96584,6.07,,,
141,unl,bairn,,12,2,,,
1181,unl,client,,12.05,3.3,0,0,0
1374,3k,coup,,12.06,3.47,0,0,0
1860,3k,drake,6,12.07,4.12,0,2,2
51,lcnl,amp,,12.11,2.42,,,
989,3k,chaw,,12.11,5.71,,,
1528,3k,crux,,12.11,3.68,,,
628,unl,braw,,12.12,4.29,,,
2126,3k,farce,,12.12,2.99,,,
1640,3k,daunt,,12.13,2.36,,,
538,unl,boor,,12.14,3.92,,,
172,unl,banns,,12.15,3.21,,,
2297,3k,flank,,12.15,3.56,1,0,0
1149,3k,clause,,12.16,3.52,0,0,0
2457,3k,fore,,12.17,3.99,0,0,0
794,unl,burg,,12.18,2.56,,,
2282,3k,flail,,12.19,3.45,,,
260,3k,beau,,12.232265,3.32,,,
1596,lcnl,daft,,12.26,4.49,,,
2317,lcnl,flay,,12.29,3.64,,,
1024,3k,chide,,12.33,2.99,,,
2257,lcnl,firth,,12.33,5.2,,,
1621,3k,dank,2,12.37,4.3,,,
2421,lcnl,fob,,12.38,3.86,,,
2030,unl,eaves,,12.4,4.66,0,0,1
2404,lcnl,flume,,12.4,3.85,,,
2275,unl,fjord,,12.41,4.5,,,
1201,lcnl,clique,,12.42,2.32,,,
2316,3k,flax,1,12.445405,4.36,0,2,3
1729,3k,dike,,12.47,2.94,0,6,5
65,3k,apt,1,12.5,4.18,0,0,1
1886,lcnl,dredge,,12.5,2.5,,,
2057,lcnl,ell,1,12.5,5.93,,,
740,3k,brunt,,12.52,3.17,,,
336,3k,bilge,,12.53,4,,,
1869,3k,draught,,12.53,4.58,0,0,0
1047,unl,chintz,,12.54,2.88,,,
1168,lcnl,clef,,12.56,3.55,,,
1838,3k,douse,,12.56,2.89,,,
1427,unl,craw,,12.62,2.72,,,
2294,unl,flan,,12.65,4.2,,,
2207,unl,fief,,12.67,2.42,,,
678,unl,brie,,12.69,4.24,,,
1574,3k,cusp,,12.69,3.07,,,
2175,3k,feint,,12.73,2.72,,,
64,unl,apse,,12.743801,3.71,,,
1502,lcnl,croup,,12.79,3.36,,,
682,3k,brig,,12.82,3.84,,,
1337,lcnl,coot,,12.85,3.36,,,
180,3k,bard,,12.86,3.03,0,0,2
401,3k,bleat,,12.92,5.14,,,
153,lcnl,balk,,12.93,4.5,,,
535,3k,boon,1,12.94,4.12,,,
1375,3k,coupe,3,13,4.04,,,
1787,unl,doge,,13,5.7,,,
1977,3k,dun,2,13,2.92,,,
2071,3k,err,,13.06,2.77,,,
911,3k,caste,,13.07,2.97,0,0,0
1910,unl,droll,,13.08,3.35,,,
2432,3k,foist,,13.08,4.03,,,
986,lcnl,chaste,,13.11,4.04,,,
56,3k,angst,,13.12,2.92,,,
382,3k,blanch,,13.12,3.24,,,
907,3k,cask,,13.12,5.4,,,
1862,3k,dram,,13.13,4.31,,,
1837,3k,dour,,13.14,3.01,,,
2147,unl,faux,,13.25,3.67,,,
1109,3k,cite,,13.29,3.46,0,0,0
1443,3k,creche,,13.29,3.9,,,
1165,lcnl,cleave,,13.31,3.59,,,
953,3k,chaise,,13.33,2.74,,,
1491,3k,croon,,13.33,3.39,,,
1833,unl,douche,,13.39,2.4,,,
1570,3k,curt,,13.41,3.36,0,6,3
1888,unl,dregs,,13.479134,4.87,,,
1012,unl,chert,,13.5,2.12,,,
2051,unl,eke,,13.5,4.31,,,
1386,3k,cowl,,13.53,4.62,,,
324,3k,bide,,13.56,3.29,,,
2287,lcnl,flak,,13.56,4.77,,,
832,unl,byte,,13.57,5.5,,,
605,lcnl,braise,,13.607018,4.77,,,
1188,lcnl,clime,,13.67,5.08,,,
2009,3k,dyke,,13.67,2.91,,,
1421,3k,crass,1,13.69,2.32,,,
2182,unl,femme,,13.71,3.04,,,
2144,lcnl,faun,,13.72,4.69,,,
1551,lcnl,cunt,,13.74,2.51,,,
2326,lcnl,fledge,,13.77,3.42,,,
1657,3k,dean,1,13.77753,3.78,40,1,6
228,unl,baud,,13.78,3.93,,,
606,unl,braised,,13.83,4.42,,,
337,lcnl,bilk,,13.88,2.36,,,
441,3k,bloke,,13.88,4.69,,,
18,3k,aft,,13.8841,3.72,0,0,0
2172,lcnl,feign,,13.93,3.35,,,
355,lcnl,bisque,,14,3.85,,,
972,unl,chard,,14,3.42,,,
1687,unl,delft,,14,5.87,,,
1101,unl,churl,,14.07,2.92,,,
522,3k,bong,,14.16,5.07,,,
1753,3k,dirge,,14.17,3.07,,,
2204,3k,fiche,,14.17,3.56,,,
2366,3k,floe,,14.17,4.11,,,
690,lcnl,brine,,14.25,4.74,0,0,1
1592,lcnl,dace,,14.25,4.03,,,
1662,3k,dearth,,14.27,3.85,,,
1824,unl,doss,,14.38,2.67,,,
2193,3k,fete,,14.46,3.91,,,
408,unl,blench,,14.5,0.71,,,
1241,lcnl,cloy,,14.5,4.17,,,
1784,lcnl,doff,,14.5,4.9,,,
2386,lcnl,flout,,14.5,5.13,,,
2412,3k,flux,,14.5,3.31,0,0,0
1555,3k,cur,,14.6,5.97,,,
1877,unl,dray,,14.6,4.1,,,
2028,unl,eau,,14.71,3.4,,,
743,unl,brusque,,14.77,2.8,,,
837,3k,cache,,15.05,2.68,,,
840,unl,cadge,,15.2,2.39,,,
347,3k,binge,,15.22,4.05,,,
847,unl,cairn,,15.27,4.96,,,
785,unl,bund,,15.36,4.34,,,
2295,3k,flange,,15.47,3.72,,,
931,lcnl,cede,,15.5,3.17,,,
1546,3k,cull,,15.79,4.85,,,
2069,lcnl,erg,,15.88,4.39,,,
1287,unl,coif,,16,3.02,,,
2108,unl,fait,,16,2.29,,,
428,3k,blithe,1,16.13,3.87,,,
2183,3k,fen,,16.64,4.52,,,
1234,3k,clout,,16.86,2.91,,,
1923,3k,dross,,17.25,5.47,,,
